age,income,credit_score,employment_years,debt_to_income,loan_amount,education,marital_status,approved
69,20,552,7,0.20424945247836018,182942,High School,Married,yes
32,28906,680,8,0.10629451298617305,72294,Bachelor,Divorced,yes
63,102612,596,1,0.4805531081559866,185587,Bachelor,Single,no
42,59565,626,1,0.2690423775942844,269701,Master,Single,yes
38,87284,539,0,0.7070690423139423,192775,Bachelor,Married,no
41,43635,669,3,0.2756509591044967,308942,Bachelor,Single,yes
74,40633,800,2,0.5639993084299677,276013,Bachelor,Married,yes
75,84330,682,9,0.34159107508132025,268514,Bachelor,Divorced,yes
22,57515,747,5,0.3452226349524569,268094,Bachelor,Single,yes
23,30894,737,0,0.22727038615864434,328199,PhD,Married,yes
66,62658,614,21,0.4519052068936994,307936,Master,Single,no
60,75017,631,7,0.5054901885331997,90646,Bachelor,Married,no
65,21442,797,6,0.5067095755770485,92012,Master,Single,yes
61,59293,723,1,0.6996271085536154,259368,Master,Married,yes
64,22765,746,11,0.5566431012172849,110817,Master,Single,yes
40,73935,666,3,0.6181664832485181,89288,High School,Married,yes
21,54613,610,1,0.32641373732994095,288946,Bachelor,Married,yes
44,62593,622,5,0.39447994164943667,157727,Bachelor,Divorced,yes
35,45651,787,1,0.11280482486549336,272000,Master,Divorced,yes
38,14367,649,11,0.15537653748917143,260212,High School,Single,yes
45,41171,774,9,0.36958374449054376,203029,PhD,Married,yes
52,68596,790,3,0.2468136141971944,287239,Bachelor,Single,yes
39,89872,742,1,0.6690715771284288,250642,Bachelor,Married,yes
57,55645,730,3,0.5735405444893654,286962,Master,Married,yes
40,36272,819,0,0.7792138358146514,61774,PhD,Married,no
20,60714,565,1,0.7209237738856512,184104,Bachelor,Divorced,no
57,66797,608,3,0.7843627164734015,61651,High School,Married,yes
67,52655,524,0,0.35569259281122145,167122,Master,Married,yes
27,51424,500,7,0.4390634194594678,99259,High School,Married,no
42,54272,645,1,0.360838021741271,100958,Bachelor,Single,yes
69,50871,676,10,0.7750140086184388,204807,Bachelor,Married,yes
66,55955,700,0,0.3818960858072451,361113,Bachelor,Divorced,yes
25,86551,580,3,0.18173332968468803,233599,High School,Single,yes
72,9333,608,7,0.27535692548885243,226097,Bachelor,Single,no
28,45230,734,1,0.3973741120686901,57860,Bachelor,Single,yes
78,31352,503,6,0.5220957957678567,371050,PhD,Divorced,no
22,73616,651,6,0.5326605340756844,221039,Bachelor,Married,yes
75,47182,780,5,0.6311485322721591,311146,Bachelor,Single,yes
62,61194,623,2,0.553506763679449,156401,High School,Divorced,no
70,78546,607,7,0.4440738041736272,266340,Bachelor,Married,no
72,28379,774,4,0.12112008547280931,58661,High School,Married,yes
54,39449,508,4,0.5865198683513394,232243,PhD,Divorced,no
73,76481,569,8,0.159820664874602,273407,PhD,Married,yes
76,27578,573,1,0.42816796068051943,367577,Bachelor,Divorced,no
62,40124,719,1,0.7274773533803763,403599,Bachelor,Married,yes
55,17992,489,2,0.517815225375067,281961,Bachelor,Single,no
46,77267,773,0,0.2392753303792253,81476,High School,Single,yes
22,38375,647,2,0.6655707459137196,152056,High School,Married,no
26,57023,754,2,0.3102863864338321,154068,Bachelor,Single,yes
76,63519,774,3,0.5040895874479152,321715,Bachelor,Single,yes
65,33935,571,1,0.5450942158681945,198858,Bachelor,Married,no
19,11919,651,11,0.6117850460745969,229386,Master,Single,yes
18,45610,627,1,0.14548779914658763,402881,Bachelor,Married,no
57,45283,643,9,0.6979869927203585,188606,PhD,Married,no
77,48789,593,2,0.1796952270074733,98537,High School,Married,no
68,48900,761,6,0.16617375108442348,252953,High School,Married,yes
47,40024,631,0,0.41981918900575343,109645,Bachelor,Divorced,no
28,39249,616,3,0.36052712084930716,123373,Master,Single,no
45,55954,762,16,0.13822957167701005,197838,High School,Single,yes
61,33522,733,5,0.21620036445513696,422510,Bachelor,Single,yes
29,48093,678,8,0.40744941131232015,168359,High School,Married,yes
56,38740,610,1,0.6803505250119752,262668,Master,Single,no
43,55912,796,8,0.18491306556049958,177039,High School,Married,yes
30,72171,544,2,0.17317126192413818,216634,Bachelor,Married,yes
76,72987,757,3,0.6633805813629289,338938,Master,Single,yes
25,75785,712,1,0.44462086131774614,274979,High School,Married,yes
78,43318,523,3,0.35217447269669255,203652,PhD,Single,yes
78,44999,657,3,0.4229475495634917,173975,Bachelor,Single,yes
71,24620,517,4,0.38759268239162614,352480,Bachelor,Divorced,no
45,43149,615,10,0.6473259194462903,375897,High School,Single,no
75,43863,678,1,0.10652915368339842,209051,Bachelor,Married,yes
47,37657,548,20,0.4032110050364692,288711,PhD,Married,no
26,37564,415,9,0.21119826774572553,310299,Bachelor,Married,no
56,16046,637,2,0.31580009295566364,128191,Bachelor,Single,no
48,23161,671,1,0.17851983683651876,183114,High School,Single,yes
75,50890,612,0,0.39889167123784075,274333,High School,Married,yes
38,51641,648,1,0.5503065943960557,229380,High School,Married,no
73,59661,632,10,0.5631152634680674,138727,High School,Married,no
64,44822,548,1,0.6577206089773694,140711,Bachelor,Married,no
51,50233,844,0,0.6705079808937092,280201,High School,Married,yes
72,75010,681,0,0.5184134175488225,107106,Bachelor,Divorced,yes
48,48941,607,1,0.3472049973787116,163743,Bachelor,Single,yes
69,37358,567,1,0.13592083940279506,117572,High School,Single,no
42,26181,610,0,0.12510899126804442,253020,Master,Married,no
29,65949,613,15,0.1792841732377285,316479,PhD,Single,yes
18,15933,653,1,0.788682001826587,-49548,High School,Single,no
72,33231,764,0,0.6501842030327565,95702,High School,Single,no
39,58371,569,14,0.3834105763649739,165026,Bachelor,Married,yes
57,11868,667,4,0.42634081849345307,289284,Bachelor,Married,no
54,37712,729,0,0.6161669407209472,58653,Bachelor,Single,yes
64,52583,582,0,0.4600804489915815,274210,Bachelor,Married,no
18,42333,582,0,0.35229136987424814,346835,Bachelor,Married,yes
18,30346,499,4,0.3446924616480356,209720,Bachelor,Married,no
74,38131,818,0,0.24674916470030595,239841,Master,Single,yes
59,66339,700,4,0.7199281186086348,194962,PhD,Married,yes
71,86627,592,5,0.3899076802961361,45351,Bachelor,Single,yes
59,52789,588,0,0.62665405579512,151496,High School,Single,no
38,10234,546,3,0.5016334675166215,293619,Bachelor,Married,no
32,61362,665,16,0.6278655565082009,284084,Master,Divorced,yes
34,42072,615,9,0.3246369621371613,269884,Master,Single,yes
39,28091,558,6,0.6264061274712284,184851,Master,Single,no
55,33994,572,3,0.6529778052556435,266521,Master,Single,no
52,34844,722,2,0.17299605800131318,205646,PhD,Married,yes
62,21783,611,3,0.16402464607696698,29092,Bachelor,Married,yes
33,48738,527,7,0.7898470031754978,111565,Bachelor,Married,no
25,86562,656,4,0.18256780227338643,137003,Bachelor,Single,yes
79,28016,581,7,0.5793886092600811,73741,Bachelor,Married,no
64,85946,714,17,0.6234692622241484,191295,Bachelor,Single,yes
34,54162,800,5,0.1444575712617501,274392,High School,Single,yes
34,48142,456,4,0.6225576530922894,383723,Bachelor,Single,no
71,43560,579,2,0.39366046209842653,136396,Master,Single,yes
43,33877,663,1,0.2922718024115208,138302,High School,Married,yes
30,55837,642,2,0.5657314507051795,292288,High School,Divorced,no
34,60439,775,3,0.6831871423132223,135380,Bachelor,Single,yes
55,1497,648,0,0.5009561516720242,312151,High School,Married,no
34,100860,670,3,0.7094393197225075,202473,Master,Married,yes
65,13780,693,9,0.11564917154160392,167570,Bachelor,Married,yes
31,39553,581,18,0.6170233520016251,177277,High School,Married,no
62,-1165,701,9,0.21858173255700475,374995,Master,Single,yes
23,44641,690,0,0.30025176880448723,193734,Bachelor,Married,yes
52,40770,660,0,0.5005766722218625,73023,Bachelor,Married,yes
63,39766,458,2,0.29211157487505923,383592,Bachelor,Divorced,no
31,56086,573,1,0.2177076979982207,278722,High School,Married,yes
64,45123,668,5,0.7198487531890134,222017,Bachelor,Single,yes
25,60768,640,0,0.7347064152143747,-90091,High School,Married,no
78,25253,724,2,0.1254599924269899,135791,Master,Married,yes
32,51547,725,1,0.45008480092948644,192453,Master,Divorced,yes
71,37366,684,4,0.2425751818081023,68414,Master,Married,yes
78,42593,725,7,0.7043861557627557,152380,Bachelor,Single,yes
44,55406,700,12,0.42376487994770196,96772,High School,Married,yes
30,39913,597,16,0.4349204199551915,231175,Bachelor,Married,no
66,47896,649,2,0.5392308642189838,283531,High School,Married,no
48,26915,540,9,0.13893685381954163,276786,High School,Single,yes
70,71910,799,4,0.18910865202308708,276210,High School,Married,yes
73,64568,524,5,0.4488696133206984,133743,Master,Married,no
52,51999,441,9,0.7766948411390434,372111,Master,Married,no
77,45146,862,0,0.6905238987474467,226766,Bachelor,Single,yes
23,47912,640,14,0.7225528086026414,3341,Bachelor,Single,no
22,71480,739,3,0.19600851866114327,256349,PhD,Married,yes
39,63152,723,2,0.7710367401152888,118487,Bachelor,Married,yes
75,71816,754,2,0.610994772190243,175730,Master,Married,yes
66,43162,709,6,0.327979527968875,226401,Bachelor,Married,yes
40,59667,709,5,0.7051270129360816,239963,High School,Married,yes
42,73773,415,6,0.6231168963166268,306415,High School,Married,no
51,31477,553,1,0.6155568357387354,219820,High School,Married,no
43,30219,387,0,0.6142343380723956,332668,PhD,Married,no
64,55504,568,6,0.6605975432581513,158914,PhD,Married,no
22,25301,596,1,0.7639704123257894,307574,High School,Married,no
43,13683,638,1,0.1958102044033025,71004,High School,Single,no
37,73492,555,1,0.799665698804107,69888,Bachelor,Married,no
23,76977,614,0,0.710637732154831,249677,PhD,Single,no
23,26399,598,2,0.4091390432847767,78464,Bachelor,Single,no
76,21360,684,1,0.2102065110221269,288949,Master,Married,yes
67,36936,725,11,0.41765187065260634,239938,Master,Single,yes
35,75056,671,5,0.6450282224918714,301655,PhD,Married,yes
21,41785,713,6,0.5217174271485777,270634,Bachelor,Single,yes
34,51893,669,2,0.29568564121765595,312356,PhD,Married,yes
74,56498,768,4,0.38475629956225543,307672,Master,Married,yes
31,53476,836,3,0.7680091949136946,223393,Master,Married,yes
31,79881,405,0,0.6626745989421094,191993,Master,Married,no
30,35602,763,0,0.1868485630228176,312316,Bachelor,Married,yes
24,47955,521,5,0.48177437322393557,378898,PhD,Married,no
61,54648,668,0,0.7516894135561287,174136,Master,Single,yes
72,49020,676,0,0.12401615178230414,313608,Bachelor,Single,yes
32,25617,710,2,0.1297831586357299,178220,Bachelor,Divorced,yes
36,20549,644,6,0.6017129117984095,166165,High School,Married,no
60,20130,649,7,0.50288194036993,261303,Master,Married,no
64,64525,684,10,0.13219962501692084,281474,Bachelor,Married,yes
61,33591,615,1,0.7972115396595035,258988,Bachelor,Single,no
52,59385,460,21,0.5060667069964893,216393,High School,Divorced,no
34,51734,649,7,0.44435082050834085,219311,Bachelor,Single,no
52,30502,575,0,0.41338792734718943,71941,Master,Single,no
36,31002,566,9,0.5904787557668676,212524,High School,Single,no
37,52680,556,3,0.42084991936371874,336172,PhD,Single,no
53,51553,452,0,0.5613537453552963,316205,Bachelor,Married,no
52,59840,610,0,0.44183394920701624,140462,PhD,Single,no
49,40849,650,2,0.5275024323725627,261175,Bachelor,Married,no
75,33065,726,3,0.6636302912212292,250206,Bachelor,Single,yes
65,52197,590,14,0.6720176607444894,369812,PhD,Single,yes
61,78398,807,1,0.6943337541150687,294359,Bachelor,Single,yes
57,12466,708,3,0.24207880237639268,234860,Master,Single,yes
41,34018,537,1,0.14278393039015796,270087,Bachelor,Married,no
78,61808,601,4,0.6852969317551006,132773,High School,Single,yes
78,54329,852,12,0.12960849173189898,231146,PhD,Single,yes
34,62100,725,4,0.24944352262768774,405695,Bachelor,Married,yes
24,41406,597,3,0.4683391589279703,208124,PhD,Single,no
60,17761,739,6,0.6988034011866954,163607,PhD,Married,yes
67,83429,523,0,0.7277468964013128,328895,High School,Married,no
18,71676,594,11,0.5396354582322543,168222,High School,Single,no
52,49516,417,4,0.7767310853795812,110838,Bachelor,Married,no
49,33166,710,5,0.6109600545747752,355443,High School,Single,yes
53,40188,533,8,0.4694070813769061,156486,Bachelor,Married,no
30,54581,641,5,0.1940594070314019,194752,Bachelor,Married,yes
23,44967,495,5,0.40014985965219485,177935,High School,Married,yes
75,49710,670,6,0.6756385940222767,392773,Master,Married,yes
31,82202,642,0,0.29855304003794725,-469,Bachelor,Married,yes
54,68473,502,2,0.5047898014322411,260383,Bachelor,Married,no
65,26584,602,16,0.7884041526573343,74603,High School,Single,no
32,51538,663,1,0.22209675462322392,308218,Master,Married,yes
64,39592,694,3,0.171020080260263,146528,High School,Single,yes
79,55958,808,0,0.6569176751889367,173802,High School,Single,yes
21,48733,771,1,0.11744527198558297,175760,PhD,Single,yes
57,109353,580,6,0.5502791547979213,210329,High School,Single,no
76,58585,579,5,0.3350214958034303,106644,High School,Married,yes
33,47316,506,2,0.6066696679017021,307447,Master,Single,no
45,86860,549,13,0.1841772206374428,139623,Bachelor,Married,yes
33,54110,736,7,0.3310307596104032,158491,Bachelor,Single,yes
79,19625,491,1,0.11192583264991275,99542,Bachelor,Married,no
21,47511,634,3,0.26456369579752487,302570,High School,Single,yes
62,62274,619,10,0.43828105655267235,182468,Bachelor,Married,no
43,59690,574,0,0.22432938874285116,354725,Master,Divorced,yes
45,70103,519,4,0.5197588740944479,-105902,Bachelor,Married,no
49,53074,460,1,0.18270263594567243,281543,Master,Married,yes
62,51662,520,0,0.6216564843885602,81283,High School,Divorced,no
19,21950,641,12,0.7451653355225055,127349,Bachelor,Single,no
48,80568,709,8,0.37014782636023646,199688,Bachelor,Single,yes
20,43887,811,1,0.46974424726948094,266762,PhD,Married,yes
71,30409,683,9,0.4419593538955282,482530,PhD,Married,yes
25,102558,709,0,0.6497768310878894,125512,Bachelor,Married,yes
41,83601,810,3,0.7959337208398437,133670,Bachelor,Married,yes
32,41045,683,6,0.6149801854638259,136795,High School,Married,yes
60,12386,748,3,0.2501711602107651,160869,PhD,Married,yes
48,35630,612,9,0.587256106163388,304296,Master,Married,no
26,81582,722,4,0.5310347961022777,208648,Bachelor,Single,yes
56,53534,670,2,0.24708391999311552,365687,Master,Married,yes
62,23011,625,12,0.26867328451575534,336823,Master,Divorced,no
19,65679,804,0,0.5569507662364274,270016,Bachelor,Single,yes
25,45802,529,3,0.6654730624003844,165571,Bachelor,Married,no
24,37025,564,5,0.6336828444692134,19550,PhD,Married,no
73,38543,767,9,0.5244883233743272,190307,Master,Married,no
61,76127,747,3,0.756279601275506,124277,Bachelor,Single,yes
68,60932,651,10,0.6117318754536648,193794,Bachelor,Single,yes
56,20278,683,2,0.47934116921826786,168342,High School,Married,no
59,57343,701,1,0.6713434966979348,162468,PhD,Single,yes
78,52152,686,18,0.303338785493659,198736,Bachelor,Single,yes
74,41591,674,5,0.28444492129045007,25253,PhD,Single,yes
33,42646,565,2,0.7800185665976347,149834,High School,Married,no
52,32698,773,10,0.7648751903588542,326926,Bachelor,Married,yes
47,36749,629,5,0.7163613195255786,300852,Master,Single,no
27,55794,550,5,0.2500583678357909,198016,High School,Married,yes
55,44448,663,6,0.5113822886229552,34066,Bachelor,Married,yes
35,60913,684,6,0.47453506245537447,170002,Master,Married,yes
67,34300,689,3,0.242175940006764,145673,Bachelor,Single,yes
22,64149,747,2,0.4134517196416829,217639,Bachelor,Married,yes
70,76288,612,12,0.4256020988142115,215480,Bachelor,Single,yes
46,49864,643,3,0.2684358470910079,249435,Master,Married,yes
56,60412,565,1,0.768416574267811,60609,High School,Single,no
77,61192,673,3,0.4449004941491296,11871,PhD,Married,yes
51,39958,564,0,0.46742430454823536,156338,Bachelor,Single,no
60,61267,591,6,0.5190052244948451,95560,Master,Married,no
79,4631,748,0,0.7208667073411874,219198,Master,Married,no
62,-3331,663,0,0.4733167789793057,206627,Bachelor,Divorced,yes
40,43410,792,14,0.47867603517822643,75166,Bachelor,Single,yes
22,62669,767,7,0.26813533456500854,228318,High School,Divorced,yes
47,48298,671,2,0.5219720339402197,269162,Master,Married,yes
23,64917,685,1,0.36680467211127554,360737,PhD,Married,yes
73,25965,626,9,0.5527470470916844,86546,Bachelor,Married,no
75,67656,754,17,0.31052244957040437,179607,PhD,Married,yes
78,82576,686,3,0.6010098588175518,140315,Bachelor,Single,yes
63,36071,740,4,0.5332319491193347,389570,High School,Married,no
61,65419,585,1,0.4321387807683166,24178,High School,Married,no
21,50456,513,4,0.16767070361171524,274894,Master,Married,yes
46,58836,700,2,0.538877712882868,158948,Bachelor,Married,yes
40,82536,720,9,0.701495271008353,99117,Bachelor,Single,yes
23,56546,657,2,0.2197520771896196,180010,Master,Married,yes
49,65288,707,5,0.15930362572933152,220674,Bachelor,Single,yes
59,24739,564,1,0.1276981484652643,12736,Master,Single,no
35,64672,743,0,0.12227311646626839,173383,PhD,Married,yes
32,82200,767,0,0.6894484213646922,168536,Bachelor,Single,yes
57,31529,752,2,0.60933045833527,41164,PhD,Married,yes
75,43539,662,0,0.24160883443485534,282659,Bachelor,Single,yes
49,63722,768,25,0.7419822708713021,98883,Master,Married,yes
26,58955,535,8,0.1947378698058725,326040,PhD,Single,yes
54,22805,707,5,0.36191391572282616,142040,High School,Married,yes
27,53298,721,8,0.4164758133388906,-14939,Master,Married,yes
37,43346,700,1,0.15312702620712626,350605,Bachelor,Married,yes
23,30626,555,10,0.3432319413034391,75249,Bachelor,Married,no
65,77134,672,27,0.17131648779688516,139359,Master,Married,yes
73,50109,624,1,0.6528420735273232,128088,High School,Married,no
76,69660,454,20,0.1327796760976598,145015,High School,Single,yes
20,26531,532,1,0.11199559906174794,215914,High School,Single,no
59,61778,766,0,0.6127490783003289,315937,Bachelor,Married,yes
28,71233,610,2,0.6465938214112072,-2004,PhD,Married,no
60,45157,755,29,0.4469410088383895,180538,Bachelor,Married,yes
34,40056,764,5,0.3225108123445123,303198,Master,Married,yes
49,23914,704,5,0.2655171904296124,204550,High School,Single,yes
21,32638,588,1,0.18191952987885557,229470,Master,Married,no
21,40947,744,0,0.4389611185785355,305905,Master,Married,yes
34,30481,671,10,0.4437623923695472,46671,Bachelor,Married,yes
58,34641,654,2,0.4191725258422796,216750,Master,Single,no
36,53161,558,0,0.6447838191938001,281725,High School,Married,no
22,55555,599,1,0.16984380215790917,244625,Master,Single,yes
49,71816,560,1,0.5690070167999144,140493,High School,Married,no
39,34764,745,4,0.3810971260299926,20619,Master,Single,yes
73,50463,803,7,0.2686649205671168,229021,High School,Single,yes
23,41646,742,3,0.5771158783149319,142863,High School,Single,yes
52,40232,669,1,0.23837452920341248,259445,Bachelor,Divorced,yes
39,43677,619,0,0.261641895507817,120360,High School,Married,yes
18,46076,697,1,0.7989819576230294,337925,Bachelor,Married,yes
37,55007,608,8,0.7220681082677332,303358,Bachelor,Married,no
39,43392,646,2,0.5879973828845996,74429,High School,Married,no
65,74546,567,1,0.32103393050918505,365027,PhD,Single,no
72,15911,715,0,0.47570284437838817,66092,Bachelor,Single,no
28,71079,720,3,0.18863105662680274,260655,High School,Single,yes
30,42629,740,5,0.3337660634047087,174925,Bachelor,Single,yes
76,46223,705,1,0.147579375332687,186965,Bachelor,Single,yes
59,49807,698,3,0.5272228319981794,309287,High School,Married,yes
20,64112,545,2,0.7002470191918887,236182,Bachelor,Single,no
26,32394,541,6,0.666685910767854,74821,High School,Single,no
77,36862,683,9,0.699256888333248,147771,Bachelor,Single,yes
29,60011,760,1,0.22221980300617006,247668,Master,Married,yes
40,16036,623,11,0.5550592280137092,307137,High School,Married,no
31,49316,650,6,0.7697194267340088,284922,Master,Single,no
50,34045,651,0,0.64827581520017,179065,High School,Single,no
35,29835,465,7,0.10237326515838409,164485,High School,Single,no
66,17230,674,3,0.717614628088158,400059,Master,Single,yes
76,65446,595,14,0.594045894996706,290105,High School,Married,yes
58,53176,711,1,0.18544343914409597,180515,High School,Divorced,yes
26,36554,646,4,0.31967580789703015,203418,Bachelor,Married,no
40,46708,632,15,0.1822603686323332,94835,High School,Single,yes
27,28142,634,1,0.6108673484580596,166002,Bachelor,Single,no
36,39276,617,3,0.10246672048708433,141831,Bachelor,Married,no
78,46033,513,6,0.4251655269855429,162129,High School,Single,no
64,51279,745,5,0.7998662814117269,311392,Master,Married,yes
22,57841,586,9,0.6957913733335226,72278,High School,Married,no
64,13882,603,3,0.5110552001625175,180757,High School,Single,no
69,57903,657,1,0.5857539008265954,105354,PhD,Single,yes
40,15490,538,3,0.5225471536386253,225503,Bachelor,Married,no
47,58630,600,2,0.6675921628010875,335102,Bachelor,Married,no
42,45733,841,0,0.7201893765599203,271304,Bachelor,Married,yes
45,71829,683,4,0.6366146680807229,222296,Master,Divorced,yes
51,36510,564,0,0.2273737706819208,301033,Bachelor,Single,no
62,65616,441,0,0.3607649792430626,290059,Bachelor,Divorced,yes
73,26652,750,0,0.6490857485069175,156965,Master,Single,yes
65,52117,548,5,0.6762243060424558,29077,Master,Single,no
64,9239,595,2,0.5401619139639264,316417,PhD,Married,no
42,67661,608,3,0.5999016547277628,82421,PhD,Single,yes
27,84537,558,2,0.22214899405136362,83682,High School,Single,yes
31,36035,642,1,0.3608660650269233,173333,Bachelor,Single,no
59,52452,594,2,0.47424539705758495,141744,High School,Single,no
74,58876,711,1,0.7885958842136401,82495,High School,Married,yes
63,18994,664,5,0.6594509131649436,191323,Master,Married,yes
75,35017,793,0,0.234833838864249,170665,PhD,Married,yes
47,33779,795,3,0.34668457831103666,248381,PhD,Single,yes
72,98141,554,3,0.2518288049809765,201409,Bachelor,Married,yes
58,70916,617,1,0.2065813623819424,232159,Bachelor,Single,yes
42,45658,865,0,0.18398606367889414,184874,Bachelor,Married,yes
31,65580,534,6,0.7759921286249317,233233,Master,Single,yes
52,54224,729,4,0.7346434962121208,158503,High School,Married,yes
69,61860,704,8,0.43827098614043025,187220,Bachelor,Married,yes
65,28929,565,1,0.4839812437887986,114827,Bachelor,Married,no
51,77467,569,7,0.6870359249385485,112681,PhD,Single,no
27,34645,834,1,0.5541868517159793,204891,High School,Married,yes
52,35680,832,0,0.6128605418379318,383138,Master,Single,no
28,61804,692,0,0.6537993085950223,242768,PhD,Divorced,yes
28,56915,511,1,0.4381201301392931,150953,Master,Single,no
38,50463,775,5,0.7823550237927295,53000,High School,Married,yes
38,66792,510,1,0.5398554799691082,270800,Bachelor,Married,no
39,26778,721,4,0.5434396761719039,314915,High School,Married,yes
62,86887,488,1,0.19873159548955255,251232,Bachelor,Married,yes
24,39986,650,2,0.7914160484949136,245626,Bachelor,Single,no
72,48231,738,11,0.14954287436470506,58865,PhD,Single,yes
34,87196,367,3,0.78994544559446,212529,High School,Married,no
79,35811,597,4,0.7373959096595227,140936,High School,Married,no
19,70460,665,1,0.6994941901797915,261248,Bachelor,Single,yes
29,45713,615,0,0.5715190859793905,92632,Bachelor,Divorced,no
74,33163,582,2,0.526200662492035,192835,Master,Married,no
59,42325,636,9,0.7976340122592341,274947,PhD,Married,no
35,61325,753,1,0.781798240347363,127861,Bachelor,Married,yes
71,70285,786,4,0.6682831585444026,162736,High School,Single,yes
76,54512,720,10,0.16080303319821926,287000,Bachelor,Single,yes
28,18041,805,13,0.3605166287879734,376311,Bachelor,Married,yes
33,62710,596,25,0.7061494668874306,272244,Master,Single,no
66,47157,709,7,0.5917642275537478,207385,Bachelor,Married,yes
68,27950,548,0,0.18540294247749428,138131,PhD,Married,no
35,56927,943,10,0.34377397890325084,177202,Master,Divorced,yes
52,72676,660,10,0.11359785292424356,265845,PhD,Single,yes
70,50134,730,4,0.7249622872798284,148397,High School,Married,yes
76,68466,473,0,0.6229036999350391,154494,PhD,Divorced,no
43,59247,728,3,0.40510260244537255,71534,Master,Single,yes
33,59506,661,1,0.6322716717639273,401901,Bachelor,Married,yes
23,43890,696,2,0.753395535597972,296780,PhD,Single,yes
74,66373,651,6,0.2959241848556081,160238,High School,Divorced,yes
61,68283,638,5,0.3000717887453833,335652,Master,Married,yes
60,65853,619,7,0.43785603701863796,239011,High School,Single,no
64,43724,641,3,0.5948297392209848,108039,Bachelor,Divorced,no
64,69701,796,3,0.7951262047357095,145774,Master,Single,yes
65,57726,613,13,0.214052018782535,99239,High School,Single,yes
59,30553,875,4,0.3394948954368512,234135,High School,Married,yes
29,42370,656,6,0.35440798435565424,415450,High School,Married,yes
77,39391,789,5,0.6080767809450317,199367,Bachelor,Married,no
30,10242,764,5,0.7206184571643522,137417,High School,Married,yes
21,70068,493,12,0.2286565969059016,183276,Master,Married,yes
56,112023,514,2,0.5995552501257004,370002,Master,Single,no
71,74166,582,2,0.7367354110317126,275220,Bachelor,Single,no
19,53257,495,2,0.18490696830047826,216608,High School,Single,no
43,39683,608,7,0.5445419860443175,43089,High School,Married,no
76,31498,652,10,0.24166884494055638,223734,High School,Married,yes
44,53012,714,2,0.4087986431328483,127169,High School,Single,yes
44,69366,668,0,0.18876611607957466,339513,Bachelor,Married,yes
32,36508,650,3,0.5785334348769113,102279,Bachelor,Married,no
25,101285,752,20,0.380962765936979,116537,Bachelor,Divorced,yes
24,22320,738,1,0.49707688570186237,257579,Bachelor,Married,no
64,54489,840,3,0.46647962708781365,208016,Bachelor,Single,yes
72,51405,668,1,0.5857893619845893,119243,Bachelor,Married,yes
63,50132,408,12,0.7269048378883635,89468,High School,Single,no
57,38622,692,4,0.2958245368710325,382841,Bachelor,Divorced,yes
77,51649,876,4,0.5166167696834918,191389,High School,Married,yes
29,41004,752,0,0.5016364651076318,210522,PhD,Married,yes
30,75757,775,5,0.3206017234196452,211041,Master,Married,yes
79,82415,659,1,0.4497103083083921,15651,High School,Divorced,yes
60,42229,741,3,0.12831722154974776,285180,High School,Single,yes
34,17100,780,3,0.3988531502493232,137177,PhD,Single,yes
78,56352,616,4,0.2893688202844071,136338,High School,Married,yes
34,55631,599,8,0.7047829550675107,205162,High School,Married,no
73,52104,695,1,0.35045418169753584,-12129,Bachelor,Married,yes
53,60659,746,1,0.23454680869426942,24500,Bachelor,Married,yes
38,77630,374,7,0.47076985780558667,284079,PhD,Single,no
25,66659,630,6,0.6676751133267318,266136,Bachelor,Married,no
22,60628,454,1,0.3478320312074263,120014,PhD,Single,yes
43,65078,637,0,0.6927812875850134,311436,Bachelor,Married,no
33,55029,818,5,0.3282906903171787,335471,High School,Married,yes
53,31091,587,0,0.6149186231460358,64790,High School,Married,no
45,79009,621,15,0.18067582425004136,233973,Bachelor,Married,yes
71,52051,716,4,0.14354038615165182,147485,Bachelor,Single,yes
46,31081,749,9,0.6163031340060376,-44747,Bachelor,Married,yes
64,27440,745,8,0.3578787497806716,67801,High School,Single,yes
29,31644,653,4,0.37509669190679307,236140,High School,Single,yes
54,25345,707,2,0.5019068529425923,107911,High School,Married,no
47,63377,702,3,0.7908091119228426,310376,Master,Single,yes
40,46497,579,8,0.22005686124217538,218518,Master,Divorced,yes
33,65520,474,5,0.3098978549937575,412194,High School,Divorced,yes
31,73389,560,1,0.5540925561526785,39325,High School,Single,no
27,68215,793,4,0.5906743139461418,370595,High School,Married,yes
24,62680,871,2,0.5943016813226077,307440,High School,Divorced,yes
62,55750,640,0,0.5167836876930474,183970,PhD,Single,no
69,46192,790,2,0.5117987050705137,344846,Master,Single,yes
77,47527,620,1,0.20367486469097956,188109,High School,Married,no
78,61687,684,9,0.6842377610515469,357742,High School,Single,yes
54,30773,588,0,0.10622706785269231,117424,Bachelor,Married,no
46,48922,751,2,0.39230408247821924,216494,Bachelor,Married,yes
20,35143,586,5,0.2507864762501512,189435,High School,Married,no
32,73459,560,11,0.1730379390758147,71070,Bachelor,Single,yes
53,64341,654,2,0.32364356344031525,111407,High School,Married,yes
64,92749,731,4,0.5600311049976601,221790,Bachelor,Married,yes
63,34845,666,2,0.44795803722016136,181448,High School,Married,no
69,36990,603,1,0.7114681033116722,231708,High School,Divorced,no
36,51150,560,1,0.5197798182051517,115036,High School,Single,no
30,35490,481,5,0.27719382521062563,96878,Bachelor,Single,no
59,60752,604,6,0.4606546617036501,144310,High School,Single,no
